UsageDate,SubscriptionId,SubscriptionName,ResourceGroup,ResourceId,ResourceName,ServiceName,MeterCategory,MeterName,ResourceLocation,ChargeType,Quantity,UnitOfMeasure,PreTaxCost,Currency
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-backup-dev-002/providers/Microsoft.KeyVault/vaults/res01983,res01983,Key Vault,Security,Operations,uksouth,Usage,88.3194,1 Unit,6.5565,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-test-001/providers/Microsoft.ContainerService/managedClusters/res01924,res01924,Azure Kubernetes Service,Compute,Load Balancer,northeurope,Usage,99.1866,1 GB/Month,50.4754,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-shared-prod-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-shared-prod-001/providers/Microsoft.ServiceBus/namespaces/res01300,res01300,Service Bus,Integration,Operations,westeurope,Usage,220.7933,1 GB/Month,11.8315,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-compute-corp-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-compute-corp-004/providers/Microsoft.EventHub/namespaces/res01952,res01952,Event Hubs,Analytics,Throughput Unit,francecentral,Usage,3.512,1 GB,8.8021,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-backup-dev-002/providers/Microsoft.Databricks/workspaces/res01653,res01653,Azure Databricks,Analytics,Jobs Compute DBU,francecentral,Usage,48.5628,1 Unit,95.789,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-dev-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-dev-002/providers/Microsoft.Web/sites/res01201,res01201,Azure App Service,Compute,S1,germanywestcentral,Usage,110.3946,10 GB,9.2473,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-corp-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-corp-003/providers/Microsoft.Network/bandwidth/res00121,res00121,Bandwidth,Networking,Data Transfer Out - Zone 1,germanywestcentral,Usage,42.0396,1M Operations,8.3408,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-dev-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-dev-001/providers/Microsoft.Network/loadBalancers/res00196,res00196,Load Balancer,Networking,Data Processed,northeurope,Usage,8.5813,1 GB,11.3009,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-monitoring-corp-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-monitoring-corp-001/providers/Microsoft.DocumentDB/databaseAccounts/res00496,res00496,Azure Cosmos DB,Databases,Storage,northeurope,Usage,185.1956,10 GB,26.2175,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-corp-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-corp-004/providers/Microsoft.DocumentDB/databaseAccounts/res01690,res01690,Azure Cosmos DB,Databases,Serverless,westeurope,Usage,60.1446,1M Operations,86.9386,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-security-test-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-security-test-003/providers/Microsoft.KeyVault/vaults/res00969,res00969,Key Vault,Security,Operations,francecentral,Usage,85.8275,1M Operations,0.6817,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-app-prod-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-app-prod-003/providers/Microsoft.Databricks/workspaces/res00688,res00688,Azure Databricks,Analytics,Premium DBU,westeurope,Usage,89.1752,1M Operations,56.5843,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-backup-dev-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-backup-dev-001/providers/Microsoft.Network/azureFirewalls/res01068,res01068,Azure Firewall,Networking,Data Processed,westeurope,Usage,136.8612,10 GB,52.8219,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-dev-002/providers/Microsoft.Network/virtualNetworks/res00160,res00160,Virtual Network,Networking,VNet Peering,uksouth,Usage,101.4859,100 Hours,6.5189,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-network-test-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-network-test-001/providers/Microsoft.Web/sites/res00730,res00730,Azure App Service,Compute,P1v3,francecentral,Usage,151.7126,1 GB,17.0871,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-shared-prod-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-shared-prod-002/providers/Microsoft.EventHub/namespaces/res00552,res00552,Event Hubs,Analytics,Throughput Unit,westeurope,Usage,112.0447,1 GB/Month,19.7051,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-identity-corp-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-identity-corp-004/providers/Microsoft.Network/loadBalancers/res01097,res01097,Load Balancer,Networking,Standard Rules,global,Usage,238.9777,1 Unit,0.6331,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-compute-test-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-compute-test-003/providers/Microsoft.Network/applicationGateways/res00422,res00422,Application Gateway,Networking,Capacity Unit,global,Usage,141.2044,1 GB,15.8775,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-prod-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-prod-004/providers/Microsoft.Web/sites/res01228,res01228,Azure App Service,Compute,P1v3,northeurope,Usage,46.041,100 Hours,14.7097,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-prod-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-prod-002/providers/Microsoft.Insights/components/res00406,res00406,Azure Monitor,Management and Governance,Alerts,swedencentral,Usage,182.0921,1M Operations,25.3694,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-data-dev-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data-dev-003/providers/Microsoft.Databricks/workspaces/res01681,res01681,Azure Databricks,Analytics,Premium DBU,uksouth,Usage,176.9092,1 GB,119.9717,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-compute-corp-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-compute-corp-002/providers/Microsoft.Network/loadBalancers/res01458,res01458,Load Balancer,Networking,Data Processed,uksouth,Usage,127.0597,10 GB,13.9381,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-corp-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-corp-003/providers/Microsoft.Network/ddosProtectionPlans/res00945,res00945,Azure DDoS Protection,Networking,Data Processed,global,Usage,106.0245,1 Hour,61.5056,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-compute-corp-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-compute-corp-001/providers/Microsoft.OperationalInsights/workspaces/res01629,res01629,Log Analytics,Management and Governance,Data Ingestion,westeurope,Usage,182.6364,1 GB/Month,76.4122,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-test-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-test-004/providers/Microsoft.Insights/components/res01277,res01277,Azure Monitor,Management and Governance,Application Insights,northeurope,Usage,118.3682,100 Hours,29.3792,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-compute-prod-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-compute-prod-001/providers/Microsoft.Network/virtualNetworks/res01371,res01371,Virtual Network,Networking,Data Transfer Out,global,Usage,230.6275,1 GB,4.0731,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-backup-prod-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-backup-prod-001/providers/Microsoft.Network/bandwidth/res00805,res00805,Bandwidth,Networking,Data Transfer Out - Zone 1,global,Usage,117.2215,1 Hour,30.7961,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-shared-prod-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-shared-prod-003/providers/Microsoft.Sql/managedInstances/res01792,res01792,Azure SQL Managed Instance,Databases,vCore GP,global,Usage,28.8984,100 Hours,102.6528,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-compute-corp-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-compute-corp-003/providers/Microsoft.Network/azureFirewalls/res01413,res01413,Azure Firewall,Networking,Data Processed,global,Usage,8.7757,10 GB,46.759,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-shared-hub-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-shared-hub-004/providers/Microsoft.Security/pricings/res00141,res00141,Microsoft Defender for Cloud,Security,Defender for Servers P2,germanywestcentral,Usage,35.9815,1 Unit,21.9034,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-shared-test-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-shared-test-001/providers/Microsoft.DocumentDB/databaseAccounts/res00891,res00891,Azure Cosmos DB,Databases,Serverless,northeurope,Usage,4.3742,1 Unit,68.1005,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-data-corp-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-data-corp-002/providers/Microsoft.ContainerRegistry/registries/res01176,res01176,Container Registry,Containers,Premium Registry,germanywestcentral,Usage,206.8669,100 Hours,10.8877,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-app-prod-002/providers/Microsoft.Network/azureFirewalls/res01642,res01642,Azure Firewall,Networking,Data Processed,global,Usage,51.5901,1 Hour,30.5435,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-identity-dev-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-identity-dev-002/providers/Microsoft.Network/ddosProtectionPlans/res01117,res01117,Azure DDoS Protection,Networking,Data Processed,francecentral,Usage,118.3413,1 GB/Month,44.9335,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-corp-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-corp-002/providers/Microsoft.ContainerService/managedClusters/res00450,res00450,Azure Kubernetes Service,Compute,Uptime SLA,uksouth,Usage,75.3275,1M Operations,66.2737,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-identity-hub-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-identity-hub-002/providers/Microsoft.ContainerService/managedClusters/res00333,res00333,Azure Kubernetes Service,Compute,Standard Tier,germanywestcentral,Usage,131.8993,1 GB,75.6109,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-identity-dev-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-identity-dev-002/providers/Microsoft.Network/azureFirewalls/res00235,res00235,Azure Firewall,Networking,Deployment Hours,global,Usage,135.9471,100 Hours,35.2976,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-corp-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-corp-004/providers/Microsoft.Compute/virtualMachines/res00559,res00559,Virtual Machines,Compute,Standard_D4s_v5,francecentral,Usage,157.9635,1 GB,75.6349,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-dev-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-dev-001/providers/Microsoft.Network/azureFirewalls/res01815,res01815,Azure Firewall,Networking,Data Processed,germanywestcentral,Usage,171.4343,1M Operations,43.312,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-app-prod-002/providers/Microsoft.OperationalInsights/workspaces/res00848,res00848,Log Analytics,Management and Governance,Data Ingestion,francecentral,Usage,203.4095,1 GB,47.8776,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-hub-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-hub-001/providers/Microsoft.DocumentDB/databaseAccounts/res01905,res01905,Azure Cosmos DB,Databases,Storage,northeurope,Usage,238.613,1 GB/Month,16.9603,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-backup-hub-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-backup-hub-003/providers/Microsoft.Security/pricings/res01456,res01456,Microsoft Defender for Cloud,Security,Defender for Servers P2,germanywestcentral,Usage,152.5949,1 GB,30.4958,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-dev-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-dev-001/providers/Microsoft.ContainerService/managedClusters/res01893,res01893,Azure Kubernetes Service,Compute,Uptime SLA,francecentral,Usage,87.8379,1M Operations,39.9645,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-data-dev-002/providers/Microsoft.Network/ddosProtectionPlans/res01707,res01707,Azure DDoS Protection,Networking,Data Processed,uksouth,Usage,220.0625,100 Hours,65.3501,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res02002,reserved-02002,Reservations,Reservations,SQL vCore Reserved,global,Purchase,1,1 Unit,181.8924,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res02003,reserved-02003,Reservations,Reservations,Standard_D4s_v5 Reserved,northeurope,Purchase,1,1 Unit,784.5781,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-security-prod-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-security-prod-001/providers/Microsoft.ContainerRegistry/registries/res01189,res01189,Container Registry,Containers,Storage,global,Usage,109.2074,1 Hour,3.9012,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-corp-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-corp-001/providers/Microsoft.Network/bandwidth/res00472,res00472,Bandwidth,Networking,Data Transfer Out - Zone 1,francecentral,Usage,152.0371,1 GB/Month,11.0847,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-prod-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-prod-004/providers/Microsoft.Network/loadBalancers/res00027,res00027,Load Balancer,Networking,Data Processed,swedencentral,Usage,200.0697,1 GB,11.1287,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-security-test-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-security-test-003/providers/Microsoft.Sql/servers/databases/res00327,res00327,Azure SQL Database,Databases,DTU,swedencentral,Usage,230.2257,100 Hours,13.636,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-corp-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-corp-004/providers/Microsoft.Network/azureFirewalls/res00923,res00923,Azure Firewall,Networking,Deployment Hours,francecentral,Usage,130.6775,1M Operations,54.2173,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-identity-prod-003,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-identity-prod-003/providers/Microsoft.Web/sites/res00211,res00211,Azure App Service,Compute,I1v2,francecentral,Usage,91.6995,1 Hour,33.0051,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-prod-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-prod-002/providers/Microsoft.ContainerService/managedClusters/res00765,res00765,Azure Kubernetes Service,Compute,Load Balancer,francecentral,Usage,144.9049,1 Unit,29.555,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-prod-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-prod-003/providers/Microsoft.OperationalInsights/workspaces/res01773,res01773,Log Analytics,Management and Governance,Data Ingestion,swedencentral,Usage,163.0327,1 GB/Month,1.793,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-prod-004,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-prod-004/providers/Microsoft.Web/sites/res00824,res00824,Azure App Service,Compute,P1v3,westeurope,Usage,228.3788,100 Hours,45.8691,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-prod-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-prod-001/providers/Microsoft.Storage/storageAccounts/res00301,res00301,Storage,Storage,Hot LRS,swedencentral,Usage,44.6358,1M Operations,35.3731,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-data-dev-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-data-dev-003/providers/Microsoft.Databricks/workspaces/res00817,res00817,Azure Databricks,Analytics,Jobs Compute DBU,francecentral,Usage,90.3377,1 Unit,18.7893,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-security-corp-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-security-corp-002/providers/Microsoft.Sql/servers/databases/res01715,res01715,Azure SQL Database,Databases,vCore Gen5,swedencentral,Usage,192.1954,100 Hours,46.015,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-shared-hub-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-shared-hub-001/providers/Microsoft.ContainerService/managedClusters/res01087,res01087,Azure Kubernetes Service,Compute,Load Balancer,global,Usage,166.9892,100 Hours,76.4527,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-dev-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-dev-004/providers/Microsoft.Insights/components/res01070,res01070,Azure Monitor,Management and Governance,Application Insights,westeurope,Usage,5.3317,10 GB,21.5071,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-shared-test-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-shared-test-003/providers/Microsoft.Insights/components/res01297,res01297,Azure Monitor,Management and Governance,Application Insights,uksouth,Usage,45.0956,1M Operations,18.9698,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-network-dev-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-network-dev-002/providers/Microsoft.Security/pricings/res00979,res00979,Microsoft Defender for Cloud,Security,Defender for Servers P2,westeurope,Usage,143.6181,1 GB/Month,32.5003,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-test-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-test-002/providers/Microsoft.EventHub/namespaces/res01193,res01193,Event Hubs,Analytics,Capture,westeurope,Usage,159.9734,10 GB,21.4803,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-prod-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-prod-001/providers/Microsoft.Network/applicationGateways/res00323,res00323,Application Gateway,Networking,WAF v2 Fixed,northeurope,Usage,74.9985,10 GB,36.1564,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-prod-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-prod-003/providers/Microsoft.Network/virtualNetworks/res00603,res00603,Virtual Network,Networking,Data Transfer Out,westeurope,Usage,54.6411,100 Hours,12.7616,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-compute-test-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-compute-test-002/providers/Microsoft.EventHub/namespaces/res00304,res00304,Event Hubs,Analytics,Capture,francecentral,Usage,220.0374,100 Hours,21.0258,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-monitoring-dev-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-monitoring-dev-001/providers/Microsoft.ContainerRegistry/registries/res01125,res01125,Container Registry,Containers,Build Minutes,swedencentral,Usage,46.4811,1M Operations,3.3362,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-test-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-test-001/providers/Microsoft.EventHub/namespaces/res01573,res01573,Event Hubs,Analytics,Capture,germanywestcentral,Usage,226.8335,1 GB,4.462,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-test-001/providers/Microsoft.RecoveryServices/vaults/res00729,res00729,Azure Backup,Storage,Protected Instances,westeurope,Usage,232.9327,1 Unit,33.4673,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-dev-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-dev-003/providers/Microsoft.Network/virtualNetworks/res01575,res01575,Virtual Network,Networking,Private Endpoint,germanywestcentral,Usage,186.9741,1 GB/Month,14.1565,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-hub-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-hub-001/providers/Microsoft.Web/sites/res01638,res01638,Azure Functions,Compute,Total Executions,francecentral,Usage,204.3341,1M Operations,5.493,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-shared-corp-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-shared-corp-004/providers/Microsoft.OperationalInsights/workspaces/res00866,res00866,Log Analytics,Management and Governance,Data Retention,swedencentral,Usage,216.3476,10 GB,66.4433,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-corp-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-corp-004/providers/Microsoft.Compute/virtualMachines/res01484,res01484,Virtual Machines,Compute,Standard_E4s_v5,global,Usage,34.8017,1 GB/Month,48.0307,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-data-hub-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-data-hub-001/providers/Microsoft.Compute/virtualMachines/res00699,res00699,Virtual Machines,Compute,Standard_D4s_v5,northeurope,Usage,131.5282,1M Operations,33.1677,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-prod-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-prod-002/providers/Microsoft.Web/sites/res00575,res00575,Azure App Service,Compute,P1v3,global,Usage,150.6378,100 Hours,7.8268,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-shared-prod-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-shared-prod-001/providers/Microsoft.Databricks/workspaces/res00485,res00485,Azure Databricks,Analytics,Jobs Compute DBU,global,Usage,166.8975,100 Hours,85.1289,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-dev-002/providers/Microsoft.Storage/storageAccounts/res01115,res01115,Storage,Storage,Hot LRS,germanywestcentral,Usage,175.0655,100 Hours,58.3056,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-security-prod-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-security-prod-003/providers/Microsoft.ServiceBus/namespaces/res01122,res01122,Service Bus,Integration,Premium Messaging Unit,uksouth,Usage,94.9359,1 GB,4.3131,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-network-dev-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-network-dev-003/providers/Microsoft.DocumentDB/databaseAccounts/res00491,res00491,Azure Cosmos DB,Databases,Serverless,global,Usage,20.5647,100 Hours,46.4763,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-hub-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-hub-004/providers/Microsoft.Compute/virtualMachines/res01547,res01547,Virtual Machines,Compute,Standard_E4s_v5,germanywestcentral,Usage,96.4608,10 GB,100.7043,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-security-test-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-security-test-004/providers/Microsoft.Network/ddosProtectionPlans/res01862,res01862,Azure DDoS Protection,Networking,Protection Plan,northeurope,Usage,131.0165,10 GB,40.2417,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-security-hub-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-security-hub-001/providers/Microsoft.Network/applicationGateways/res00145,res00145,Application Gateway,Networking,Capacity Unit,swedencentral,Usage,205.8048,1 Hour,43.6864,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-prod-004,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-prod-004/providers/Microsoft.Databricks/workspaces/res01769,res01769,Azure Databricks,Analytics,Standard DBU,swedencentral,Usage,2.2417,100 Hours,28.3553,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-backup-dev-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-backup-dev-004/providers/Microsoft.Network/applicationGateways/res00725,res00725,Application Gateway,Networking,WAF v2 Fixed,northeurope,Usage,87.0946,1M Operations,6.468,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-network-prod-004,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-network-prod-004/providers/Microsoft.Databricks/workspaces/res01434,res01434,Azure Databricks,Analytics,Premium DBU,global,Usage,129.2124,1 Hour,51.2168,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-data-test-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-data-test-003/providers/Microsoft.Storage/storageAccounts/res01758,res01758,Storage,Storage,Hot LRS,northeurope,Usage,6.9469,10 GB,89.0438,USD
